,influencer_name,similarity
1206,Gino Vannelli,0.23120942241931663
1132,Fun Lovin' Criminals,0.2308434695021138
3426,The Smothers Brothers,0.23048668961919652
2726,Roy Hamilton,0.23047922753416017
2073,Mark O'Connor,0.2302193191849094
3653,Van Halen,0.230137061923137
655,Cocteau Twins,0.23000571486656854
1428,Jackson Do Pandeiro,0.22998491432976517
2658,Rita Lee,0.22975866705441522
467,Bud Powell,0.2296021144923957
2917,Southern Culture on the Skids,0.2294589634112174
25,AFI,0.22931670414351313
2340,Nosaj Thing,0.2290798714900157
2281,Natalie Cole,0.22898211868676563
2523,Poe,0.22837142010006325
3645,Urbie Green,0.2283071534909855
3468,The Turtles,0.22802639918570264
420,Boy George,0.2273189099347441
1131,Full Force,0.22714884616164727
3709,Wham!,0.22714789413231506
458,Bruce Dickinson,0.22710676188973
2479,Peter Allen,0.2268887534546222
544,Cassius,0.2268786246686299
1957,Los Alegres de TerÃ¡n,0.2267889409924844
3098,The Angels,0.22676864663022267
3099,The Angels,0.22676864663022267
3656,Vanessa Paradis,0.2266453444899063
889,Donna Summer,0.2264487169985525
3389,The Remains,0.2263910301521647
1426,Jackson Browne,0.22629426664835492
3578,Toni Braxton,0.22624461721681371
2988,Stone Temple Pilots,0.2260616641329686
1323,Herman's Hermits,0.22553570007815307
1378,Imogen Heap,0.22542908937134495
2330,Nine Inch Nails,0.22521014299770142
679,Cornelius Brothers & Sister Rose,0.22504119645111356
3407,The Sapphires,0.2250175336496994
1386,Inner City,0.22491831958127603
141,Anne Murray,0.22436339004648445
1251,Green Day,0.22427495078588255
2451,Pearl Jam,0.22413648499255212
979,Elliott Smith,0.22405475922647095
2721,Roy Ayers,0.22398466887050153
2213,Mitch Miller & the Sing-Along Gang,0.22397778919080616
2660,Ritchie Valens,0.2239690421438346
1319,Herb Alpert,0.2236544106888659
2783,Scott LaFaro,0.22345572069976638
456,Brownsville Station,0.22339981036092413
3307,The Lovin' Spoonful,0.22336028119824666
1229,Goldfrapp,0.2231354374570887
2987,Sting,0.22268226491066104
1655,Johnny Paycheck,0.22240089039038408
1085,Foo Fighters,0.22223773697833854
3190,The Dangerous Summer,0.22215161313833914
1385,Inner Circle,0.22186765624469826
433,Brenda Lee,0.2218186496969858
1612,John Lennon,0.2216495659591843
3553,Todd Rundgren,0.22126929608004206
1796,Kiss,0.22113502057658188
2322,Nico,0.22113260623140768
3209,The Dresden Dolls,0.22096937858466176
3316,The Marvelettes,0.22088727059470786
2249,Mr. Fingers,0.21968429521553343
675,Conway Twitty,0.21942749819931015
2148,Metallica,0.2192086779323302
2833,Shriekback,0.21902367313423693
684,Counting Crows,0.21890283465514815
1128,Fu Manchu,0.2188653730203167
2436,Paul Simon,0.218850816911316
295,Big Brother & the Holding Company,0.21878359139825693
734,Dalva de Oliveira,0.21817764307422977
29,Aaron Neville,0.21816924817993952
3116,The Beta Band,0.21816129582576016
2581,Rainbow,0.21794433165275118
881,Don Lamond,0.21790783257115523
417,Bounty Killer,0.21782642676420627
2190,Milly Quezada,0.21782518542750856
799,Dead Can Dance,0.21781860367245418
3076,Terry Gibbs,0.21740246989096826
3793,fIREHOSE,0.21731630257026918
2036,Mandy Moore,0.21714770772052255
1757,Kelis,0.21694369914729125
2496,Phil Keaggy,0.21690771891365287
408,Bonnie Raitt,0.21674833736635632
3285,The Juliana Theory,0.2166454082760126
1891,Less Than Jake,0.21660129817799934
531,Carman,0.2161925072113441
1400,Israel Houghton,0.21617970843193396
262,Ben Harper,0.2161365712866056
2703,Ronnie Dunn,0.21601802785133942
627,Chuckii Booker,0.21597975683085127
2732,RubÃ©n Blades,0.21577683496020333
390,Bobby Hutcherson,0.21571780211398794
3493,The Weepies,0.21508369239826874
1116,Freddie Hubbard,0.21458683968550007
323,Billy Joe Royal,0.21421204715902184
261,Ben Folds Five,0.2141913316489359
2256,Mungo Jerry,0.2140615194353903
3434,The Spinners,0.21400835014594505
840,Dexter Gordon,0.21397849775302266
783,David Grisman,0.21356998311360728
3635,Ugly Casanova,0.21335494820471762
2469,Perry Como,0.2131331558187828
3346,The O'Jays,0.21306882605627783
3367,The Pogues,0.21262645592358292
1684,JosÃ© Feliciano,0.21207617514658533
552,Cecilia Bartoli,0.2119760103077695
1807,Korn,0.21187626291623704
3365,The Platters,0.21119381148318997
784,David Houston,0.21089142355664364
1740,Katrina & the Waves,0.2108165010853304
372,Bob James,0.21078397530307735
648,Club Nouveau,0.21066963369870617
2244,Motion City Soundtrack,0.21047690439885233
3680,Violent Femmes,0.21032322860778332
582,Charlie Wilson,0.21029348307776835
198,Augustus Pablo,0.21014229255412664
3530,Thursday,0.20976022227863053
2689,Rod Temperton,0.20945568186518057
1350,Hubert Laws,0.20932227014051893
2096,Mary Wells,0.20924019098122007
317,Billy Cobham,0.20895052638384964
3705,Werly Fairburn,0.20880041540663552
3458,The Thermals,0.2086084355910466
1765,Kenny Dorham,0.2085695318032581
2144,Merle Travis,0.20809462441463936
2890,Social Distortion,0.2078951077934038
1736,Kate Bush,0.2078660073745714
821,Del Shannon,0.20744078838102864
1643,Johnny Hartman,0.20739629482818545
915,Duke Jordan,0.2072824149490057
636,Clan of Xymox,0.20704894638875715
3648,Usher,0.20675664666352864
1620,John Michael Montgomery,0.206565972888219
2126,Mel Lewis,0.20611664641530303
2347,Odetta,0.20599980990796346
1379,In Flames,0.20590050809718063
2919,Space,0.20587568101617482
2918,Space,0.20587568101617482
24,AC/DC,0.2056911644387884
89,Alkaline Trio,0.20548716248360116
3006,Sun,0.20545042291792526
742,Daniel Johnston,0.20499365783796017
2187,Milli Vanilli,0.20457361794731863
718,Cutty Ranks,0.20444675530080483
3111,The Bats,0.2042400628468284
3053,Tammy Wynette,0.20354268302702108
3100,The Animals,0.20347642127386234
1016,Eros Ramazzotti,0.20338051586443615
2291,Neil Sedaka,0.20328932009273748
3449,The Sundays,0.20309182423633615
1840,Lamb,0.2030122981608863
355,"Blood, Sweat & Tears",0.20236035712951206
3377,The Prodigy,0.20234588694296896
2982,Steven Wright,0.20223124118637711
2711,Rory Gallagher,0.20209367286312255
3196,The Delfonics,0.20200793252200377
3062,Ted Nugent,0.2019207647007972
2301,Neutral Milk Hotel,0.20180283762260878
3712,White Zombie,0.20161736775499803
460,Bruce Springsteen,0.20157900735619547
2745,SWV,0.20131640381554752
3347,The Oak Ridge Boys,0.200685885075259
366,Boards of Canada,0.2005372152220269
1715,Junior Wells,0.20011559093976622
32,Accept,0.19987563303135603
2830,Shirley Horn,0.19969311415511448
3186,The Cure,0.1994382442213955
971,Electronic,0.1994024247286294
676,Coralie ClÃ©ment,0.19937434070720547
1722,KC & the Sunshine Band,0.1991802006063036
2427,Paul Carrack,0.1990120740842208
2254,Mulgrew Miller,0.1989172400910832
166,Arlo Guthrie,0.19882311393535315
1749,Keith Hudson,0.19877073303814893
163,Aretha Franklin,0.19865179445037906
1589,John Anderson,0.1986201767230448
2776,Savoy Brown,0.19825045473119426
514,Cannibal Corpse,0.19792845436067116
1523,Jim Brickman,0.19771993943300586
3675,Victor Young,0.19757495228643718
157,April March,0.1975539331824156
3237,The Four Freshmen,0.19745079937646504
754,Daryle Singletary,0.19737135664673627
264,Ben Webster,0.19710734783714948
377,Bob Sinclar,0.1970961995413604
1260,"Grover Washington, Jr.",0.19709147385461467
2780,Scientist,0.19705749514820928
1911,Linton Kwesi Johnson,0.19665895963447738
1494,Jeri Southern,0.19648482906972442
2061,Marian McPartland,0.19643288791012534
1142,Gallant,0.19637478255831337
530,Carly Simon,0.19584281391319416
304,Bilal,0.19573201857665123
2841,Simon & Garfunkel,0.1955237144466512
727,DJ Nelson,0.1954460776413261
279,Better Than Ezra,0.19529279489560608
286,Bettye Swann,0.19526371184690722
1126,French Kicks,0.19500833975698462
2717,Rotary Connection,0.19482750242082209
2610,Ray Price,0.19465400007540984
1593,John Coltrane,0.19464741636114427
2761,Sammy Hagar,0.1944535317451401
1499,Jerry Douglas,0.19435029814221705
375,Bob Newhart,0.1943095487780276
843,Diana Krall,0.19417031159964257
2060,Mariah Carey,0.19387949711983987
3452,The Sylvers,0.1933038831744068
208,B.J. Thomas,0.19307890419814128
2663,Rob Halford,0.19298026818356417
3438,The Starting Line,0.19294976157871013
1647,Johnny Maestro,0.19283703977436503
1874,Lenny Kravitz,0.1928219216524402
2214,Mitzi Gaynor,0.19271564558071008
269,Berlin,0.19268792990637967
849,Dick Gregory,0.19256174416769384
2211,Mitch Hedberg,0.19177426427054814
2460,Penguin Cafe Orchestra,0.19173676027284475
580,Charlie Ventura,0.19172886087736404
537,Caron Wheeler,0.19172672926633483
3395,The Righteous Brothers,0.1915998131835792
2304,New Grass Revival,0.1914867222756432
2158,Michael Henderson,0.1911998687765224
833,Derek & the Dominos,0.19106695699165996
412,Booker Little,0.19104384840132863
1486,Jeff Wayne,0.19095011672544024
2613,Reba McEntire,0.1909307544664105
1152,Gary Moore,0.19082905871499492
884,Don Williams,0.19075162772098692
2930,Spirit,0.19074104231785344
856,Dinah Washington,0.19033620188095643
2293,Neko Case,0.19010437185356777
3094,The Allman Brothers Band,0.18997574554125343
1071,Flatt & Scruggs,0.1899063345221913
3486,The Wailers,0.18962507214820937
3485,The Wailers,0.18962507214820937
2204,Miriam Makeba,0.18937849906125023
2834,Shuggie Otis,0.189338518427197
736,Damien Jurado,0.18933832408387127
3543,Tito Puente,0.18931160591475113
16,A Flock of Seagulls,0.18914510125167996
3715,Widespread Panic,0.18854559125170808
2447,Peabo Bryson,0.18840902044680258
2945,Stanley Turrentine,0.1882507777995772
3024,Swedish House Mafia,0.18820270108743248
2001,Lynyrd Skynyrd,0.1880945680094393
2801,Sergio Mendes,0.18802461209549245
1813,Kyuss,0.18801138630489425
2201,Minutemen,0.187925206015018
2850,Sister Rosetta Tharpe,0.18787975966771125
2210,Missy Elliott,0.18759609924380208
880,Don Henley,0.18750433175209935
207,B.B. King,0.18747654272824565
347,Blaze Foley,0.18730609978605434
3070,Ten Years After,0.1872760851413597
1216,Glen Campbell,0.187122566684156
3437,The Staple Singers,0.1871086833521041
1982,Lucia Mendez,0.18697690282862944
1865,Lee Hazlewood,0.18676653942457358
899,Dorival Caymmi,0.18671687875871118
2899,Songs: Ohia,0.1862797216558798
1298,"Harry Connick, Jr.",0.1861454615570347
1859,Lecuona Cuban Boys,0.18600232264164882
2578,Rage Against the Machine,0.18559585696609002
2039,Manfred Mann,0.18507277523721413
2038,Manfred Mann,0.18507277523721413
1009,Eric Dolphy,0.1850135602593794
550,CeCe Winans,0.18481426782201854
1530,Jimmie Vaughan,0.18400112901624469
3055,Tank,0.18386152378156956
496,Caetano Veloso,0.1833458817515696
221,Bad Religion,0.1832445151977575
3770,Yma Sumac,0.1824384719193219
2066,Marine Girls,0.18228946379482525
1454,Jamiroquai,0.18224495598990045
2921,Spanky & Our Gang,0.18220196545485318
704,Cro-Mags,0.1817347409081215
658,Coldplay,0.18156649023679292
3608,Travis Tritt,0.1815596388129184
2821,Shelly Manne,0.1815069831868286
1787,King Pleasure,0.18137791396337435
2478,Pete Townshend,0.18132041301047397
3272,The Isley Brothers,0.1811084414443414
1218,Gloria Estefan,0.18101934391006633
3769,Yes,0.18098328468589092
3562,Tom Rush,0.18096414218349458
874,Dolly Parton,0.18073059464674351
2222,Mojo Nixon,0.18059837774510032
3178,The Cramps,0.18058116222611237
2812,Shania Twain,0.18046314959164217
1718,Justin Timberlake,0.18028337766562588
3153,The Charioteers,0.180070198925028
1816,LCD Soundsystem,0.1795562298651331
3588,Tool,0.17943684221049652
3587,Tool,0.17943684221049652
2086,Marty Stuart,0.1789001539718084
209,B2K,0.1788933442192765
3571,Tommy Flanagan,0.17871910376559041
445,Bright Eyes,0.17867203711942037
2822,Shenandoah,0.17855400450385783
1242,Graham Nash,0.17833075030016804
2742,Ry Cooder,0.17803683602937256
776,David Crosby,0.17796522832373787
2234,Moodymann,0.17788806539077104
2567,Quincy Jones,0.17764836359773978
3745,Woody Herman,0.1774130790591728
258,Belly,0.1774037874212849
2590,Rancid,0.17704767826042744
3794,k.d. lang,0.17704113998431953
2889,Sneaky Pete Kleinow,0.17667968653887106
867,Dixie Chicks,0.17664444018606384
114,AmÃ¡lia Rodrigues,0.17616526151751605
1663,Jon B.,0.1757244057517207
216,Bachman-Turner Overdrive,0.17564161409574966
3717,Wilbur Ware,0.17556774482786636
2153,Michael Card,0.1752882189455708
3516,Thievery Corporation,0.17477853290964612
2647,Rick Springfield,0.17443990764016185
2453,Pedro Infante,0.1743974576443385
812,Debbie Reynolds,0.17372838520039016
1390,Iris DeMent,0.17358345438344494
1993,Lush,0.1732145021143372
894,Donovan,0.17298039459136735
895,Donovan,0.17298039459136735
838,Deuter,0.1728346906669852
2656,Ringo Starr,0.17217938609032588
1737,Kate Wolf,0.17207098115373534
930,"Earth, Wind & Fire",0.1718264970375654
254,Bee Gees,0.1718057412058553
3112,The Beach Boys,0.17147533510773239
3644,Unwound,0.17146741498015325
1577,Joe Satriani,0.17137505364029265
409,Bonnie Tyler,0.17127376727431246
314,Bill Withers,0.17121986499761924
1983,Luciano Pavarotti,0.17105141473549562
3685,Vybz Kartel,0.170959055989064
919,Dwele,0.17093163666846306
948,Eddie Palmieri,0.17081710109874518
1265,Guns N' Roses,0.17062826833822645
2575,Rachelle Ferrell,0.17046193754496347
468,Bud Shank,0.17033612665089773
132,Angelo Badalamenti,0.17015791013479192
2405,Pat Benatar,0.170070882549017
1198,Gil Scott-Heron,0.169988055105656
3393,The Reverend Horton Heat,0.16985406930374888
2716,Rosemary Clooney,0.16947504774942834
2800,Serge Gainsbourg,0.16945874204641034
796,DeBarge,0.168578420494819
2664,Rob Zombie,0.16849425981361776
832,Depeche Mode,0.1684739514326354
1175,George Benson,0.16839880140472432
187,Astor Piazzolla,0.16822934026167358
529,Carlos Vives,0.16801589429610336
2747,Sade,0.16795778404715428
2286,Nazareth,0.16794724547183487
204,Avril Lavigne,0.16777715265141366
1364,INXS,0.16773557534229575
1509,Jess Stacy,0.16761386922591567
3631,U2,0.16745693156993108
2431,Paul McCartney,0.16742745646779852
1199,Gilberto Gil,0.16739238395506795
2467,Percy Sledge,0.16723315913683026
1877,Leo Kottke,0.1671490166038505
3698,Wayne Shorter,0.16704957490587388
656,Cody ChesnuTT,0.16681813486913116
767,Dave Matthews,0.1665176285176458
3050,Talking Heads,0.166416979944965
219,Bad Company,0.166300483152694
908,Dr. John,0.16626038564100679
1895,Level 42,0.16599739282051856
193,Atlantic Starr,0.165945501489383
2097,Mason Williams,0.1659062231480382
2724,Roy Clark,0.16530484157764022
1059,Felt,0.16527507050186846
3658,Vangelis,0.16519337343487817
558,Changing Faces,0.1650071562436764
3567,Tom Waits,0.16491464960006055
19,A*Teens,0.16485727659948973
1222,Gnarls Barkley,0.16478103779851977
265,Benny Benassi,0.16466403644888528
2355,Oleta Adams,0.1645679353312156
3724,Willie Bobo,0.1645381571724515
1067,Fito Olivares,0.16438081675173769
2616,Red Garland,0.16425000966819225
516,Cap'n Jazz,0.16394745881195041
343,Black Uhuru,0.1638926705228557
2949,Steel Pulse,0.16377843946057283
1960,Los Corraleros de Majagual,0.163693970804671
2751,Saliva,0.16357586285754222
2709,Ronnie Milsap,0.16347913436542025
1223,Go West,0.16306377723224832
643,Clay Walker,0.1629027842565457
512,Candlemass,0.16273561176797116
2357,Olivia Newton-John,0.16244288360282946
1775,Kid Rock,0.16241014414482038
2501,Philip Bailey,0.16235285495733534
2983,Stevie Nicks,0.16233496881239753
1183,George Morgan,0.16227038807984498
922,DÃ³ris Monteiro,0.16223573598761093
2897,Son Seals,0.16222962599913235
1676,Jorge Negrete,0.16222325402596113
3707,Westlife,0.1621976632133112
2908,Sonny Stitt,0.1621899922231668
2217,Modern English,0.1616695121978705
463,Bryan White,0.16156677614041592
2173,Mickey Gilley,0.16144408614669206
515,Cannonball Adderley,0.1613825184993391
494,Cactus,0.16116887694828413
1416,Jack Kerouac,0.16116882988521902
2552,Prong,0.16115656515963842
56,Al Di Meola,0.16078820702569607
1117,Freddie Jackson,0.1607366794753264
2723,Roy Buchanan,0.16069991283502114
3627,Tyrone Davis,0.16044507428407825
3546,TiÃ«sto,0.1603543455483835
1147,Garnett Silk,0.16025957067972432
786,David Lanz,0.16022975111880897
2130,Melanie C,0.16018513847373375
1790,King's X,0.16006741691835744
2382,Our Lady Peace,0.16000635466056676
3580,Tony Bennett,0.16000232576291668
2956,Steps,0.15996301829456114
935,Ed Ames,0.15991871990524123
1885,Leroy Hutson,0.1597820401243768
174,Arthur Conley,0.15952539374986854
2739,Russ Taff,0.15939676716417975
130,Angela Winbush,0.15931617454690564
2884,Smokey Robinson & the Miracles,0.15927495774368183
2577,Radney Foster,0.15925568057439335
2774,Savatage,0.15924490431996502
3230,The Fixx,0.15911664225918493
146,Another Bad Creation,0.15909916250349287
1924,Little Jimmy Dickens,0.15907180428139495
1430,Jacob Do Bandolim,0.1588161538962348
1902,Limp Bizkit,0.15872616976127352
280,Betty Buckley,0.1587088756890574
357,Blue,0.15857493132678893
3518,Third Day,0.15856460763640695
2005,M. Ward,0.1583136356045687
640,Clark Terry,0.158224876844327
3341,The Neptunes,0.15783865914390746
2714,Rose Maddox,0.1577179658988889
2910,Sophie B. Hawkins,0.15760129568122036
1793,Kirk Franklin,0.15748103836060567
1452,James Taylor,0.15734179077198787
1451,James Taylor,0.15734179077198787
46,Agent Orange,0.15728947128606288
1156,Gary Wilson,0.15727745092303033
2737,Rufus Wainwright,0.157070549027586
2071,Mark Knopfler,0.1569953242394693
2746,Sabu Martinez,0.15693210675433486
3791,blink-182,0.15664076668769003
2769,Sarah Brightman,0.15659319154187498
3676,Vikki Carr,0.1564936934499809
916,Duncan Sheik,0.15647862348838226
2849,Sister Nancy,0.15644085417901651
1240,Grady Tate,0.15629319297921912
1207,Ginuwine,0.15594300785060583
2092,Mary Chapin Carpenter,0.15592448646740187
1321,Herbie Hancock,0.1557324022495094
2265,MÃ¶tley CrÃ¼e,0.1555121935070926
1445,James Gang,0.15549460860930508
3754,Wynton Marsalis,0.15544860163328306
3535,Tim McGraw,0.15534862114370696
2184,Miles Davis,0.15522499954985372
1487,Jefferson Airplane,0.15519819041866126
2520,Plumb,0.15508717549761405
361,Blue Ã–yster Cult,0.15502369194898868
3765,Yeah Yeah Yeahs,0.15487956454668922
2385,Ozomatli,0.15464063606114972
891,Donnie McClurkin,0.15451856056413535
2280,Nat King Cole,0.1545044206758071
3167,The Cleftones,0.15427383892193466
2974,Steve Roach,0.15413247819212306
3690,War,0.15398867895450138
2829,Shirley Ellis,0.1539299957809531
2688,Rod Stewart,0.15390356110206718
3617,Trouble,0.15362439031152167
943,Eddie Harris,0.15335310396602894
861,Dionne Farris,0.1532930071344194
3343,The New Christy Minstrels,0.15253352404155915
406,Boney M.,0.15244975436262165
781,David Gilmour,0.15235482872817857
2633,Rich Mullins,0.15230999375177534
2161,Michael Martin Murphey,0.15204367363086793
2790,Sea Level,0.15157188403727237
590,Cherrelle,0.1514500142301737
2975,Steve Vai,0.15140785712191399
1870,Lefty Frizzell,0.1513059560624029
185,Asia,0.1510227918369129
1835,Laid Back,0.1509167212380954
2310,New Riders of the Purple Sage,0.15084425722761452
814,Deborah Cox,0.1507748453289379
34,Ace Frehley,0.15049160707137144
1784,King Floyd,0.15047416388068488
2652,Ricky Van Shelton,0.15036384037231723
2791,Seal,0.15031834712425177
2881,Smashing Pumpkins,0.1503094298088889
3016,Susan Tedeschi,0.15006036165757777
1596,John Cooper Clarke,0.15000990167766126
3211,The Dubliners,0.14979837952924802
1347,Howie Day,0.14975709762517622
2205,Misfits,0.14959547977514936
470,Buddy Collette,0.14952196297459394
1970,Lou Donaldson,0.14948063060711198
910,Dream Theater,0.1494006121025973
1358,Hum,0.14935153091268583
1232,Good Charlotte,0.14933506765957222
3586,Tony! Toni! TonÃ©!,0.14933357316589285
1306,Heart,0.14919748956121173
831,Deodato,0.14910657233423846
546,Cast,0.14907241375339522
2134,Melissa Manchester,0.14895661378370217
722,CÃ©line Dion,0.1488983011615635
217,Backstreet Boys,0.14888257961189014
1694,Judge,0.14881934581948475
2667,Robert Cray,0.14871883863242932
1952,Loreena McKennitt,0.14854125001731236
2638,Richard Marx,0.1484193730140787
3009,Sunnyland Slim,0.14826848784719546
1762,Kenny Burrell,0.14822522829072496
2387,P!nk,0.1481192518759601
920,Dwight Yoakam,0.1479667867237318
3217,The Electric Prunes,0.1479435488165104
118,Andrea Bocelli,0.14791390294839638
724,D.J. Rogers,0.14785746567135946
2511,Pinback,0.14785594411748113
3500,The Wild Tchoupitoulas,0.14779082962020149
1511,Jesse McCartney,0.14777213989019317
451,Broken Social Scene,0.14758945673823778
1527,Jim Morrison,0.1475566810143729
2426,Paul Brady,0.1470894730795123
2444,Paula Cole,0.14694379421245243
268,Beres Hammond,0.14675869114430076
3291,The Kingston Trio,0.14662428209788567
931,Eartha Kitt,0.14661672310863
101,Alphaville,0.14632791257986918
102,Alphaville,0.14632791257986918
2354,Old & In the Way,0.14630760595082976
2543,Primus,0.146184101071184
2510,Pilot,0.14615015080676055
2619,Red Mitchell,0.14603959993209883
2156,Michael Franks,0.1460240629055389
3775,Yolanda Adams,0.1459585085416884
987,Elvis Presley,0.1458594937308672
2324,Nightmares on Wax,0.145679217061101
2459,Peggy Seeger,0.14567355925641193
520,Captain Beyond,0.1456118758759517
913,Duane Allman,0.1456012403790306
387,Bobby Darin,0.14550082226585878
731,Daft Punk,0.14547543094444865
188,Astrud Gilberto,0.1454424714091026
1977,Love and Rockets,0.14526059422854837
2263,My Morning Jacket,0.14473466898615545
2101,Matchbox Twenty,0.14451902387538615
1636,Johnny Bond,0.1444650302628233
3105,The Association,0.1443614833173726
1290,Harold Budd,0.14435171037751102
2120,Meat Loaf,0.14428930780674817
1272,Half Pint,0.14423353535752284
1767,Kenny Rogers,0.1442269826926407
3379,The Psychedelic Furs,0.14421971312117818
109,America,0.1438079188349318
1619,John Mellencamp,0.14363027247241777
3661,Vashti Bunyan,0.14355301069762083
2339,Noro Morales,0.14333454806632426
3240,The Friends of Distinction,0.14320111502262137
2353,Okkervil River,0.14299912115889574
480,Buju Banton,0.14290688056815148
2704,Ronnie Foster,0.14288482120112608
1035,Extreme,0.14268367463638337
2681,Robin Trower,0.1425841662712686
2275,Nancy Sinatra,0.14256668114599177
1396,Ismael Miranda,0.14232328991483034
3185,The Cult,0.14231683459779584
780,David Gates,0.14231373555828708
3117,The Big Bopper,0.14201129337084964
2386,Ozzy Osbourne,0.14146745076996517
1327,Holly Dunn,0.1412060820980509
2486,Peter Murphy,0.14098560035476107
2740,Rusted Root,0.14089209948924508
2294,Nelly Furtado,0.14040961121387271
482,Bunny Berigan,0.14016566839192665
3711,White Lion,0.13997202876162929
2225,Mon Rivera,0.13973917922612333
1652,Johnny Osbourne,0.13973206681361722
62,Alabama,0.13964643650913938
2781,Scissor Sisters,0.13959528619948558
3444,The Strokes,0.13942619946538734
161,Archie Shepp,0.13941258794792144
701,Creedence Clearwater Revival,0.13940488135675425
917,Duran Duran,0.13927645402509017
1004,Erasure,0.1391223807365476
1493,Jennifer Love Hewitt,0.13898174039476943
3654,Van Morrison,0.13892827809081176
2863,Slave,0.13882349461355112
929,Earl Thomas Conley,0.1383021316066542
1412,Jack DeJohnette,0.13804915875590587
228,Barbara Lynn,0.137481979782247
667,Commodores,0.13735160279613629
2128,Mel TormÃ©,0.1370750132169025
2154,Michael Chapman,0.13688415854051278
391,Bobby Marchan,0.13656713158235034
154,AntÃ´nio Carlos Jobim,0.13641164082607238
3788,Zoot Sims,0.13624059365862556
3368,The Pointer Sisters,0.13603315336891375
2046,Manu Chao,0.13588728824258042
553,Celia Cruz,0.13578038798611705
1492,Jennifer Lopez,0.13530100044454021
578,Charlie Robison,0.13516259524884813
1913,Lionel Richie,0.13513386159001858
2063,Marillion,0.135056683346756
3079,Tesla,0.13502724749947148
2993,Stuart Duncan,0.13494785456649033
1590,John Barry,0.13452510202338477
360,Blue Rodeo,0.13436980827221243
3182,The Crusaders,0.13434256456013605
3496,The Whispers,0.13417243601678996
2997,Suffocation,0.13412373558861715
562,Charles Aznavour,0.13386438046399896
351,Blind Melon,0.1336732883733684
2494,Pharrell Williams,0.13366518116083229
2530,Popcaan,0.13363599208473537
3603,Tracy Lawrence,0.1335259913772828
1005,Eric BenÃ©t,0.13319324193611484
882,Don McLean,0.1330094838779341
26,ATB,0.13289665812237764
3085,Texas Tornados,0.13258963198560944
1019,Erykah Badu,0.13232015975848713
2407,Pat Green,0.132133982108145
1185,George Shearing,0.13179076459553427
1011,Eric Prydz,0.13177092273390772
639,Clarence Carter,0.1317287883028907
2838,Silver Jews,0.13149553232470676
697,Crazy Horse,0.131436374472804
238,Barry Manilow,0.13140410168059827
271,"Bernard ""Pretty"" Purdie",0.13134698511405374
3446,The Stylistics,0.13131924049557972
839,Devo,0.13131554452095373
1375,Ike Quebec,0.13126789643458234
2303,New Found Glory,0.13112225638374236
479,Built to Spill,0.13056020490569184
817,Def Leppard,0.13035039363167522
947,Eddie Murphy,0.13028423510419684
1513,Jessi Colter,0.13025790324899353
1081,Foals,0.12993162693477564
1729,Karla Bonoff,0.129736961968688
2645,Rick James,0.12967144683657728
2124,Megadeth,0.12955917461434288
1195,Ghost,0.12948222300086942
3082,Tex Beneke,0.1293898824998672
3596,Tower of Power,0.12924757411117696
2192,Milt Jackson,0.12851968068590372
3164,The Clark Sisters,0.1284717285375957
3522,This Mortal Coil,0.12845242211252583
3137,The Breeders,0.12834230681800954
2521,PlÃ¡cido Domingo,0.12828445908057937
1344,Howard Roberts,0.12818572944051468
1806,Kool & the Gang,0.1279675196507584
925,Eagles,0.12786166363991383
38,Adam Sandler,0.12778514834489094
864,Dire Straits,0.12758977755313392
626,Chuck Willis,0.12734743211947525
1090,Fourplay,0.12730832790987778
982,Elton John,0.1270687627524635
312,Bill Justis,0.12703322255867994
2777,Sawyer Brown,0.12700870395140082
1906,Linda Ronstadt,0.12700788673036056
1484,Jeff Lorber,0.12686294705126736
3052,Tammi Terrell,0.12680192042881056
2692,Rodriguez,0.12671721962793422
2954,Stephen Stills,0.12668931450836315
8,311,0.12652992469009333
3463,The Tragically Hip,0.12630452847444992
681,Cornershop,0.12623593115744933
1503,Jerry Jeff Walker,0.12604901300951726
2643,Rick Astley,0.12600430720047906
1866,Lee Konitz,0.12570062230657156
2335,No Doubt,0.12521629867371856
2155,Michael Crawford,0.12521567507307987
3005,Sum 41,0.1251132815885587
2673,Robert Miles,0.12498701027387982
859,Dion,0.12485098167544736
1923,Little Feat,0.1243609520811263
2925,Speedy West,0.12435046908657027
2186,Millencolin,0.12415084328053938
4,112,0.1235356481130327
589,Cher,0.12340114694000008
2909,Sonny Terry,0.12337953877656715
1798,Kittie,0.12329435349622447
775,David Cassidy,0.12328902180141113
1419,Jack White,0.12315348752660657
2168,Michelle Branch,0.12314984867202775
3597,Townes Van Zandt,0.12304605708031621
2674,Robert Palmer,0.12304350798772547
1922,Little Eva,0.12290745130479812
2853,Sizzla,0.12276181568343297
2940,Stan Kenton,0.1227127823988861
634,Cisco Houston,0.12269035373306225
1868,Lee Ritenour,0.12231471516723796
322,Billy Idol,0.12206510472005144
1744,Keane,0.12186656415073677
2326,Nile Rodgers,0.12179746865481035
272,Bernard Herrmann,0.1216870712563376
1027,"Evelyn ""Champagne"" King",0.12162837876872652
2844,Simply Red,0.12151867732437667
1854,Laurindo Almeida,0.1215146812871554
1434,Jaguares,0.1214475513769939
44,Adriano Celentano,0.12124965908902473
1978,Loverboy,0.12110377367825252
3555,Tom Jones,0.12086036891812743
283,Betty Everett,0.12083167294488825
1202,Gin Blossoms,0.12075325025920636
1024,Europe,0.12066117371475624
