,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start,similarity
36045,197040,Champion Jack Dupree,Blues,1940,830028,"Huey ""Piano"" Smith",R&B;,1950,0.8972620239104242
36046,369270,Professor Longhair,Blues,1930,830028,"Huey ""Piano"" Smith",R&B;,1950,0.9862430408777021
36047,577590,Dave Bartholomew,R&B;,1940,830028,"Huey ""Piano"" Smith",R&B;,1950,0.9331245955332724
36048,654490,Guitar Slim,Blues,1950,830028,"Huey ""Piano"" Smith",R&B;,1950,0.8855247665485432
36049,748773,Amos Milburn,Blues,1940,830028,"Huey ""Piano"" Smith",R&B;,1950,0.7035687075898275
36050,933172,Allen Toussaint,R&B;,1950,830028,"Huey ""Piano"" Smith",R&B;,1950,0.9783155447497984
36051,960674,Wynonie Harris,R&B;,1940,830028,"Huey ""Piano"" Smith",R&B;,1950,0.9622296723978696
36052,102399,Larry Carlton,Jazz,1970,830063,Robben Ford,Jazz,1960,0.7796362979890135
36053,175553,John Coltrane,Jazz,1940,830063,Robben Ford,Jazz,1960,0.7854066892080059
36054,248392,Wes Montgomery,Jazz,1940,830063,Robben Ford,Jazz,1960,0.6964930180520884
36055,404463,Ravi Shankar,International,1930,830063,Robben Ford,Jazz,1960,0.6626611931143379
36056,162677,Dizzy Gillespie,Jazz,1930,830319,Hugh Masekela,Jazz,1950,0.9026626312438457
36057,211758,Charlie Parker,Jazz,1930,830319,Hugh Masekela,Jazz,1950,0.8512370737892726
36058,287604,Louis Jordan,Jazz,1930,830319,Hugh Masekela,Jazz,1950,0.7581872118343979
36059,502199,Art Farmer,Jazz,1950,830319,Hugh Masekela,Jazz,1950,0.8682695808521993
36060,639789,Bunny Berigan,Jazz,1930,830319,Hugh Masekela,Jazz,1950,0.8974421569639505
36061,680003,Woody Shaw,Jazz,1960,830319,Hugh Masekela,Jazz,1950,0.9153751638660351
36062,952794,Harry Belafonte,Vocal,1940,830319,Hugh Masekela,Jazz,1950,0.750649275097967
36063,79016,Billie Holiday,Vocal,1930,830375,Lorraine Ellison,R&B;,1960,0.852628607005694
36064,204901,Sarah Vaughan,Vocal,1940,830375,Lorraine Ellison,R&B;,1960,0.9049478476549248
36065,260038,Dinah Washington,Vocal,1940,830375,Lorraine Ellison,R&B;,1960,0.9114057118722058
36066,384675,Mary Wells,R&B;,1960,830375,Lorraine Ellison,R&B;,1960,0.8526838407709323
36067,806877,Ruth Brown,R&B;,1940,830375,Lorraine Ellison,R&B;,1960,0.7893072233526645
36068,3829,T-Bone Walker,Blues,1930,830425,Robert Cray,Blues,1970,0.9100609734677176
36069,32807,Son Seals,Blues,1960,830425,Robert Cray,Blues,1970,0.9733777559947941
36070,59156,B.B. King,Blues,1940,830425,Robert Cray,Blues,1970,0.8917546619984641
36071,120521,Chuck Berry,Pop/Rock,1950,830425,Robert Cray,Blues,1970,0.8926541533119184
36072,169856,Luther Allison,Blues,1960,830425,Robert Cray,Blues,1970,0.7863714666337522
36073,186734,Freddie King,Blues,1950,830425,Robert Cray,Blues,1970,0.9574860271279823
36074,187478,Eric Clapton,Pop/Rock,1960,830425,Robert Cray,Blues,1970,0.9355874246192285
36075,191429,Magic Sam,Blues,1950,830425,Robert Cray,Blues,1970,0.8664328749840804
36076,198162,Johnnie Taylor,R&B;,1950,830425,Robert Cray,Blues,1970,0.9579712463782173
36077,224294,John Fogerty,Pop/Rock,1960,830425,Robert Cray,Blues,1970,0.9802518728113915
36078,242473,Johnny Adams,Blues,1950,830425,Robert Cray,Blues,1970,0.8908099712523784
36079,242511,"Johnny ""Guitar"" Watson",Blues,1950,830425,Robert Cray,Blues,1970,0.9665953182483765
36080,354105,Jimi Hendrix,Pop/Rock,1960,830425,Robert Cray,Blues,1970,0.8986697892583443
36081,414251,Otis Redding,R&B;,1960,830425,Robert Cray,Blues,1970,0.9272916445860543
36082,457807,O.V. Wright,R&B;,1960,830425,Robert Cray,Blues,1970,0.8895560217939098
36083,607448,Al Green,R&B;,1960,830425,Robert Cray,Blues,1970,0.9670563992454443
36084,611102,Albert Collins,Blues,1950,830425,Robert Cray,Blues,1970,0.9861242922814599
36085,617844,Albert King,Blues,1950,830425,Robert Cray,Blues,1970,0.9419318059415005
36086,654490,Guitar Slim,Blues,1950,830425,Robert Cray,Blues,1970,0.7395043532004106
36087,751738,Steve Cropper,R&B;,1960,830425,Robert Cray,Blues,1970,0.876522447755788
36088,796736,Elvin Bishop,Pop/Rock,1960,830425,Robert Cray,Blues,1970,0.979362988680159
36089,829643,Hubert Sumlin,Blues,1950,830425,Robert Cray,Blues,1970,0.9590433300233654
36090,894956,Otis Rush,Blues,1950,830425,Robert Cray,Blues,1970,0.8198436777248732
36091,942529,Buddy Guy,Blues,1950,830425,Robert Cray,Blues,1970,0.9143319313722744
36092,959770,Willie Dixon,Blues,1940,830425,Robert Cray,Blues,1970,0.7968002989613729
36093,29909,Terry Reid,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.8556654483559851
36094,66915,Bob Dylan,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.8853736876217831
36095,99561,The Incredible String Band,Folk,1960,830538,Robert Plant,Pop/Rock,1960,0.7936144471413135
36096,180228,Elvis Presley,Pop/Rock,1950,830538,Robert Plant,Pop/Rock,1960,0.7782328826795085
36097,276085,Howlin' Wolf,Blues,1930,830538,Robert Plant,Pop/Rock,1960,0.8406946968219966
36098,354105,Jimi Hendrix,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.9757831789580428
36099,505532,Tim Hardin,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.6175426202470663
36100,595101,Tim Buckley,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.8407934569580473
36101,603621,Tinariwen,International,1980,830538,Robert Plant,Pop/Rock,1960,0.8179888648096566
36102,692251,The Youngbloods,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.802489858031664
36103,746010,Spirit,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.9565109913164282
36104,754032,The Beatles,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.9444642096763249
36105,799053,Donovan,Pop/Rock,1960,830538,Robert Plant,Pop/Rock,1960,0.8520490372084488
36106,959770,Willie Dixon,Blues,1940,830538,Robert Plant,Pop/Rock,1960,0.713068047183816
36107,19241,Patty Loveless,Country,1970,830890,Lori McKenna,Folk,1990,0.8102048326353548
36108,69153,Joan Baez,Folk,1950,830890,Lori McKenna,Folk,1990,0.964063867996688
36109,80780,Sheryl Crow,Pop/Rock,1990,830890,Lori McKenna,Folk,1990,0.6994147353570086
36110,147635,Carly Simon,Pop/Rock,1970,830890,Lori McKenna,Folk,1990,0.8708244042869612
36111,159699,Emmylou Harris,Country,1960,830890,Lori McKenna,Folk,1990,0.9062379086053076
36112,204386,James Taylor,Pop/Rock,1960,830890,Lori McKenna,Folk,1990,0.8942490056530613
36113,270491,Joni Mitchell,Pop/Rock,1960,830890,Lori McKenna,Folk,1990,0.953451252106662
36114,307875,Nanci Griffith,Country,1970,830890,Lori McKenna,Folk,1990,0.9250535784305378
36115,359966,Rickie Lee Jones,Pop/Rock,1970,830890,Lori McKenna,Folk,1990,0.8840554009816146
36116,837215,Lucinda Williams,Folk,1970,830890,Lori McKenna,Folk,1990,0.862907245684725
36117,858375,Mary Chapin Carpenter,Country,1980,830890,Lori McKenna,Folk,1990,0.807035756697741
36118,41874,The Beach Boys,Pop/Rock,1960,831215,Saint Etienne,Pop/Rock,1990,0.880714109596506
36119,140499,Cocteau Twins,Pop/Rock,1970,831215,Saint Etienne,Pop/Rock,1990,0.8489937967393963
36120,206241,Eurythmics,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.9613186561215512
36121,239921,Depeche Mode,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.9446228429199771
36122,260212,Pet Shop Boys,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.9616482856243576
36123,314600,Love,Pop/Rock,1960,831215,Saint Etienne,Pop/Rock,1990,0.9034193993030026
36124,334193,New Order,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.9383431088443104
36125,491220,The Ronettes,Pop/Rock,1950,831215,Saint Etienne,Pop/Rock,1990,0.9310363534504771
36126,543055,Georgie Fame,Pop/Rock,1950,831215,Saint Etienne,Pop/Rock,1990,0.8671026574760555
36127,553483,Happy Mondays,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.9693456915366379
36128,617196,Brian Eno,Pop/Rock,1970,831215,Saint Etienne,Pop/Rock,1990,0.4170370986519854
36129,763237,Big Audio Dynamite,Pop/Rock,1980,831215,Saint Etienne,Pop/Rock,1990,0.944678873704104
36130,799466,France Gall,Pop/Rock,1960,831215,Saint Etienne,Pop/Rock,1990,0.8587735289662707
36131,895443,The Human League,Pop/Rock,1970,831215,Saint Etienne,Pop/Rock,1990,0.9519374661347778
36132,38490,The Band,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.7898266275982683
36133,66915,Bob Dylan,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.836521058450843
36134,94205,Chet Atkins,Country,1940,831236,Mark Knopfler,Pop/Rock,1980,0.937741043412867
36135,100160,The Kinks,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.7464059931953118
36136,119651,J.J. Cale,Pop/Rock,1950,831236,Mark Knopfler,Pop/Rock,1980,0.8735621209169862
36137,187478,Eric Clapton,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.8147910741916098
36138,196248,Don Williams,Country,1960,831236,Mark Knopfler,Pop/Rock,1980,0.8187445929956715
36139,246022,Merle Travis,Country,1930,831236,Mark Knopfler,Pop/Rock,1980,0.9062178977329081
36140,307461,Van Morrison,Pop/Rock,1950,831236,Mark Knopfler,Pop/Rock,1980,0.8065703253112757
36141,328288,Jerry Garcia,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.8449725241976047
36142,334644,Jerry Reed,Country,1950,831236,Mark Knopfler,Pop/Rock,1980,0.8427525045227191
36143,754032,The Beatles,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.7992053380582926
36144,767068,Keith Richards,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.7054214435291806
36145,894465,The Rolling Stones,Pop/Rock,1960,831236,Mark Knopfler,Pop/Rock,1980,0.799060301409816
36146,942529,Buddy Guy,Blues,1950,831236,Mark Knopfler,Pop/Rock,1980,0.8638985632711297
36147,100160,The Kinks,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9851919753811823
36148,112462,Cream,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9748110775557937
36149,187478,Eric Clapton,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9542760145698771
36150,238440,Robert Fripp,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.3544800049875361
36151,240865,Jeff Beck,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9471107614968671
36152,354105,Jimi Hendrix,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.981294736769962
36153,577627,The Who,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.987456303040756
36154,582930,David Gilmour,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9579665120953464
36155,753094,Son House,Blues,1930,831381,Robin Trower,Pop/Rock,1960,0.6762903724610985
36156,754032,The Beatles,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.9690477040421984
36157,894465,The Rolling Stones,Pop/Rock,1960,831381,Robin Trower,Pop/Rock,1960,0.98356978457863
36158,44764,Blondie,Pop/Rock,1970,831448,Romeo Void,Pop/Rock,1970,0.9386137036700607
36159,585189,X-Ray Spex,Pop/Rock,1970,831448,Romeo Void,Pop/Rock,1970,0.9416452865210654
36160,44764,Blondie,Pop/Rock,1970,831733,Lindsay Lohan,Pop/Rock,1980,0.9713860311944262
36161,158309,Pat Benatar,Pop/Rock,1970,831733,Lindsay Lohan,Pop/Rock,1980,0.9668323935677461
36162,266916,Marilyn Monroe,Vocal,1940,831733,Lindsay Lohan,Pop/Rock,1980,0.6351198154953382
36163,287407,Jessica Simpson,Pop/Rock,1990,831733,Lindsay Lohan,Pop/Rock,1980,0.983183392105131
36164,317571,Jennifer Love Hewitt,Pop/Rock,1990,831733,Lindsay Lohan,Pop/Rock,1980,0.8338904423686165
36165,546214,Gwen Stefani,Pop/Rock,1980,831733,Lindsay Lohan,Pop/Rock,1980,0.9860796299368423
36166,628467,Britney Spears,Pop/Rock,1990,831733,Lindsay Lohan,Pop/Rock,1980,0.9873675875899769
36167,780258,Christina Aguilera,Pop/Rock,1990,831733,Lindsay Lohan,Pop/Rock,1980,0.9188916338596017
36168,1878899,P!nk,Pop/Rock,1990,831733,Lindsay Lohan,Pop/Rock,1980,0.9734466853943564
36169,38302,Social Distortion,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.9832734516499425
36170,137580,The Cramps,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.9317272379358136
36171,140689,Dead Boys,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.9578283827637304
36172,182598,MC5,Pop/Rock,1960,832507,Rocket from the Crypt,Pop/Rock,1990,0.9156606795833718
36173,422405,The Replacements,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.9590448019019072
36174,423305,Mission of Burma,Pop/Rock,1980,832507,Rocket from the Crypt,Pop/Rock,1990,0.9639094309349105
36175,639053,HÃ¼sker DÃ¼,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.956232063617709
36176,808944,Jawbreaker,Pop/Rock,1980,832507,Rocket from the Crypt,Pop/Rock,1990,0.980677210857537
36177,894465,The Rolling Stones,Pop/Rock,1960,832507,Rocket from the Crypt,Pop/Rock,1990,0.8955131460915695
36178,895136,Pixies,Pop/Rock,1980,832507,Rocket from the Crypt,Pop/Rock,1990,0.9308516518135308
36179,960690,X,Pop/Rock,1970,832507,Rocket from the Crypt,Pop/Rock,1990,0.9491091484591073
36180,321321,Lulu,Pop/Rock,1960,832833,Samantha Mumba,Pop/Rock,1990,0.9745801195399697
36181,125569,Chuckii Booker,R&B;,1980,833539,Mark Morrison,R&B;,1990,0.8639190273234051
36182,70534,Bill Cosby,Comedy/Spoken,1960,833610,Ron White,Comedy/Spoken,2000,0.9080940134324025
36183,106298,Cheech & Chong,Comedy/Spoken,1970,833610,Ron White,Comedy/Spoken,2000,0.649046927215998
36184,238245,Denis Leary,Comedy/Spoken,1990,833610,Ron White,Comedy/Spoken,2000,0.5813642236287385
36185,295415,Richard Pryor,Comedy/Spoken,1960,833610,Ron White,Comedy/Spoken,2000,0.9544258872041033
36186,639005,George Carlin,Comedy/Spoken,1960,833610,Ron White,Comedy/Spoken,2000,0.9409939638678512
36187,813392,Dean Martin,Vocal,1940,833610,Ron White,Comedy/Spoken,2000,0.5670669381177119
36188,52151,Augustus Pablo,Reggae,1970,833782,Liquid Liquid,Pop/Rock,1980,0.9284495005309192
36189,92942,Chic,R&B;,1970,833782,Liquid Liquid,Pop/Rock,1980,0.7536146028369028
36190,93322,King Tubby,Reggae,1960,833782,Liquid Liquid,Pop/Rock,1980,0.9294011297886943
36191,128099,James Brown,R&B;,1950,833782,Liquid Liquid,Pop/Rock,1980,0.6821106896456972
36192,131650,Talking Heads,Pop/Rock,1970,833782,Liquid Liquid,Pop/Rock,1980,0.7340853518905646
36193,138833,Fela Kuti,International,1960,833782,Liquid Liquid,Pop/Rock,1980,0.7370937563888036
36194,144458,Curtis Mayfield,R&B;,1950,833782,Liquid Liquid,Pop/Rock,1980,0.7065567483430729
36195,187581,Funkadelic,R&B;,1960,833782,Liquid Liquid,Pop/Rock,1980,0.75709389974416
36196,290812,Joy Division,Pop/Rock,1970,833782,Liquid Liquid,Pop/Rock,1980,0.9153381687529153
36197,364399,Public Image Ltd.,Pop/Rock,1970,833782,Liquid Liquid,Pop/Rock,1980,0.7944214282622477
36198,617196,Brian Eno,Pop/Rock,1970,833782,Liquid Liquid,Pop/Rock,1980,0.6296233983361824
36199,785380,"Lee ""Scratch"" Perry",Reggae,1960,833782,Liquid Liquid,Pop/Rock,1980,0.6979700143347009
36200,840402,The Velvet Underground,Pop/Rock,1960,833782,Liquid Liquid,Pop/Rock,1980,0.7416081617132663
36201,120953,Cowboy Junkies,Pop/Rock,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.9361894734854318
36202,137474,Laura Nyro,Pop/Rock,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.9597709138047625
36203,140499,Cocteau Twins,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.8434531841932358
36204,147635,Carly Simon,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9655182961703124
36205,208303,Jane Siberry,Pop/Rock,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.9492404694360465
36206,219203,U2,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.833718856608745
36207,245019,Sandy Denny,Folk,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.9404279952727564
36208,270491,Joni Mitchell,Pop/Rock,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.94118773401096
36209,359966,Rickie Lee Jones,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9602919545650537
36210,409670,Melanie,Pop/Rock,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.948672585177911
36211,490549,Anne Murray,Country,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.9786494681875505
36212,501081,"10,000 Maniacs",Pop/Rock,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.8700144193387963
36213,615119,Tom Waits,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9570103459486702
36214,631579,Bruce Cockburn,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9541792025380611
36215,644880,David Crosby,Pop/Rock,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.9955755696247977
36216,754251,Suzanne Vega,Pop/Rock,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.9384366923242288
36217,756180,SinÃ©ad O'Connor,Pop/Rock,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.9862499371291142
36218,829267,Loreena McKennitt,Folk,1980,834108,Sarah McLachlan,Pop/Rock,1980,0.9248339591949828
36219,842802,Peter Gabriel,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9398808381135623
36220,855405,Kate & Anna McGarrigle,Folk,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9035540500773336
36221,855423,Kate Bush,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.9775421921346428
36222,936190,Stevie Nicks,Pop/Rock,1960,834108,Sarah McLachlan,Pop/Rock,1980,0.8839918314006285
36223,955544,Daniel Lanois,Pop/Rock,1970,834108,Sarah McLachlan,Pop/Rock,1980,0.556026034508696
36224,66915,Bob Dylan,Pop/Rock,1960,834466,Roger McGuinn,Pop/Rock,1960,0.9814724025233408
36225,70715,Bobby Darin,Pop/Rock,1950,834466,Roger McGuinn,Pop/Rock,1960,0.9292523208131419
36226,170815,Fred Neil,Folk,1960,834466,Roger McGuinn,Pop/Rock,1960,0.9546305023245963
36227,175553,John Coltrane,Jazz,1940,834466,Roger McGuinn,Pop/Rock,1960,0.916396560872055
36228,266160,Pete Seeger,Folk,1930,834466,Roger McGuinn,Pop/Rock,1960,0.7806570261807841
36229,577531,Woody Guthrie,Folk,1930,834466,Roger McGuinn,Pop/Rock,1960,0.7975412690181335
36230,754032,The Beatles,Pop/Rock,1960,834466,Roger McGuinn,Pop/Rock,1960,0.981614788660552
36231,852007,Roy Orbison,Pop/Rock,1950,834466,Roger McGuinn,Pop/Rock,1960,0.9547022042783573
36232,333573,Randy Crawford,R&B;,1970,835085,Lisa Fischer,R&B;,1980,0.8620657180653472
36233,802302,Chaka Khan,R&B;,1960,835085,Lisa Fischer,R&B;,1980,0.9420349258261135
36234,36975,The Babys,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9646508383955146
36235,62002,Bachman-Turner Overdrive,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9900593028007135
36236,75100,Bad Company,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9846467584447711
36237,84209,Kiss,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9675356683841848
36238,139026,Led Zeppelin,Pop/Rock,1960,835585,Loverboy,Pop/Rock,1980,0.9633720747437353
36239,203008,Rush,Pop/Rock,1960,835585,Loverboy,Pop/Rock,1980,0.9567290793890774
36240,327735,REO Speedwagon,Pop/Rock,1960,835585,Loverboy,Pop/Rock,1980,0.9853387528161304
36241,604852,Aerosmith,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9730197679983714
36242,671953,Heart,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.982385409357244
36243,858827,Queen,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9577008014227794
36244,923033,Styx,Pop/Rock,1970,835585,Loverboy,Pop/Rock,1980,0.9776567245732705
36245,22928,Steppenwolf,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9566813415791422
36246,100160,The Kinks,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9415871271225477
36247,120521,Chuck Berry,Pop/Rock,1950,835648,Uriah Heep,Pop/Rock,1960,0.7979173127092021
36248,139026,Led Zeppelin,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9713896350034295
36249,192382,Deep Purple,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9928787768922893
36250,311674,Vanilla Fudge,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9557253773914105
36251,346336,Pink Floyd,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.8102399532733364
36252,428717,The Sonics,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9004925184416926
36253,577627,The Who,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9666009822524241
36254,754032,The Beatles,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9157085318879234
36255,772567,Iron Butterfly,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9767243813505337
36256,894465,The Rolling Stones,Pop/Rock,1960,835648,Uriah Heep,Pop/Rock,1960,0.9584688044433897
36257,276085,Howlin' Wolf,Blues,1930,835894,Lowell George,Pop/Rock,1960,0.9834301682273482
36258,894465,The Rolling Stones,Pop/Rock,1960,835894,Lowell George,Pop/Rock,1960,0.9314650258100761
36259,921002,Ann Peebles,R&B;,1970,835894,Lowell George,Pop/Rock,1960,0.9760793366098536
36260,933172,Allen Toussaint,R&B;,1950,835894,Lowell George,Pop/Rock,1960,0.9892027581923974
36261,151290,BÃ©la Fleck,Jazz,1970,836017,Scott Nygaard,Country,1970,0.9669326001779016
36262,669511,Marco Antonio SolÃ­s,Latin,1970,836103,Pepe Aguilar,Latin,1980,0.9223384502581684
36263,144458,Curtis Mayfield,R&B;,1950,836312,Junior Murvin,Reggae,1960,0.9194156186118989
36264,218885,Horace Andy,Reggae,1970,836312,Junior Murvin,Reggae,1960,0.9233611987593998
36265,251474,Junior Byles,Reggae,1970,836312,Junior Murvin,Reggae,1960,0.9693176247385055
36266,425105,The Skatalites,Reggae,1960,836312,Junior Murvin,Reggae,1960,0.8867833706964473
36267,821571,Smokey Robinson,R&B;,1950,836312,Junior Murvin,Reggae,1960,0.8341694600640298
36268,919928,The Techniques,Reggae,1960,836312,Junior Murvin,Reggae,1960,0.7770979205021515
36269,165830,Cocoa Tea,Reggae,1970,836313,Junior Reid,Reggae,1980,0.8560384368473223
36270,574057,Sugar Minott,Reggae,1970,836313,Junior Reid,Reggae,1980,0.6711487821059143
36271,96142,Charly GarcÃ­a,Latin,1970,836376,Julieta Venegas,Latin,1990,0.9745223039266381
36272,361393,Prince,R&B;,1970,836376,Julieta Venegas,Latin,1990,0.9783082155607292
36273,511041,Aterciopelados,Latin,1990,836376,Julieta Venegas,Latin,1990,0.9811619484176465
36274,531986,David Bowie,Pop/Rock,1960,836376,Julieta Venegas,Latin,1990,0.9739476681830133
36275,674161,Manu Chao,Latin,1980,836376,Julieta Venegas,Latin,1990,0.8964576206232187
36276,754251,Suzanne Vega,Pop/Rock,1980,836376,Julieta Venegas,Latin,1990,0.8939148691216444
36277,35719,Steve Harley,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9756745838375069
36278,43714,Bee Gees,Pop/Rock,1960,836394,Scissor Sisters,Pop/Rock,2000,0.9603693372560883
36279,44764,Blondie,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9819976791785894
36280,128440,Duran Duran,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9836018369728836
36281,139741,Frankie Goes to Hollywood,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9324966374059768
36282,163229,Electric Light Orchestra,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.8903436025067527
36283,174132,Tuxedomoon,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.6542111919862361
36284,177454,M People,Electronic,1990,836394,Scissor Sisters,Pop/Rock,2000,0.9785194465324227
36285,237205,Madonna,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9791840839858653
36286,246960,Wham!,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9763757742721589
36287,260212,Pet Shop Boys,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9785516504513821
36288,299668,KC & the Sunshine Band,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9813352998361953
36289,346336,Pink Floyd,Pop/Rock,1960,836394,Scissor Sisters,Pop/Rock,2000,0.7235794541342859
36290,361393,Prince,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9618810944273946
36291,467203,Michael Jackson,R&B;,1960,836394,Scissor Sisters,Pop/Rock,2000,0.9739869641606737
36292,531986,David Bowie,Pop/Rock,1960,836394,Scissor Sisters,Pop/Rock,2000,0.9525955991338848
36293,545074,George Michael,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9404505154065395
36294,567570,Thompson Twins,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9785040823669551
36295,567862,A Flock of Seagulls,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.8904996262038699
36296,574597,ABC,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9924557918637138
36297,611929,Tom Tom Club,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9094195283346775
36298,756291,Sylvester,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9309024020694872
36299,796734,Elton John,Pop/Rock,1960,836394,Scissor Sisters,Pop/Rock,2000,0.9258006152202495
36300,852855,Roxy Music,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9596643417861667
36301,858827,Queen,Pop/Rock,1970,836394,Scissor Sisters,Pop/Rock,2000,0.9224229139319016
36302,894465,The Rolling Stones,Pop/Rock,1960,836394,Scissor Sisters,Pop/Rock,2000,0.9502051106681646
36303,927650,Tiffany,Pop/Rock,1980,836394,Scissor Sisters,Pop/Rock,2000,0.9349972660933209
